종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"456160","지투지바이오","KOSDAQ","제약","49350","700","1.44","820662173100"
"388050","지투파워","KOSDAQ","전기·전자","9570","-220","-2.25","179049312090"
"018120","진로발효","KOSDAQ","음식료·담배","17150","-20","-0.12","113552208000"
"109820","진매트릭스","KOSDAQ","일반서비스","1725","77","4.67","35179029000"
"086060","진바이오텍","KOSDAQ","유통","3925","-40","-1.01","33796553975"
"036890","진성티이씨","KOSDAQ","기계·장비","15930","120","0.76","350979684390"
"363250","진시스템","KOSDAQ","의료·정밀기기","3750","-140","-3.60","31906432500"
"007370","진양제약","KOSDAQ","제약","4100","0","0.00","57951806700"
"285800","진영","KOSDAQ","화학","1099","13","1.20","19207519730"
"085660","차바이오텍","KOSDAQ","제약","12580","220","1.78","1169598402680"
"351870","차이커뮤니케이션","KOSDAQ","일반서비스","2700","50","1.89","30133733400"
"094850","참좋은여행","KOSDAQ","일반서비스","4745","-5","-0.11","66430000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","9260","-80","-0.86","85107595100"
"0011T0","채비","KOSDAQ","전기·전자","8940","-420","-4.49","419729343540"
"278280","천보","KOSDAQ","화학","43050","-450","-1.03","527492726250"
"362320","청담글로벌","KOSDAQ","유통","4650","215","4.85","98353498500"
"066360","체리부로","KOSDAQ","음식료·담배","754","-1","-0.13","36155819310"
"047820","초록뱀미디어","KOSDAQ","오락·문화","4130","60","1.47","100994730900"
"094360","칩스앤미디어","KOSDAQ","전기·전자","15060","430","2.94","321610426440"
"0082N0","카나프테라퓨틱스","KOSDAQ","일반서비스","20050","1050","5.53","265964854000"
"016920","카스","KOSDAQ","유통","935","1","0.11","24771458030"
"284620","카이노스메드","KOSDAQ","일반서비스","1087","0","0.00","35965517911"
"293490","카카오게임즈","KOSDAQ","IT 서비스","9120","10","0.11","818856628320"
"140430","카티스","KOSDAQ","IT 서비스","2400","105","4.58","25654816800"
"042000","카페24","KOSDAQ","IT 서비스","19920","250","1.27","481629126480"
"313760","캐리","KOSDAQ","전기·전자","468","0","0.00","5244963048"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","1497","0","0.00","36318624186"
"198080","캐프","KOSDAQ","전기·전자","2875","10","0.35","61913656875"
"210120","캔버스엔","KOSDAQ","오락·문화","930","0","0.00","22540854540"
"050110","캠시스","KOSDAQ","전기·전자","1235","35","2.92","36092656405"
"452300","캡스톤파트너스","KOSDAQ","금융","2890","-20","-0.69","40949869450"
"451760","컨텍","KOSDAQ","IT 서비스","13050","80","0.62","215426450700"
"900310","컬러레이","KOSDAQ","금융","1954","64","3.39","25027486590"
"078340","컴투스","KOSDAQ","IT 서비스","25950","-50","-0.19","313769572350"
"063080","컴투스홀딩스","KOSDAQ","IT 서비스","14540","250","1.75","95894091680"
"307930","컴퍼니케이","KOSDAQ","금융","7160","-60","-0.83","111767600000"
"079190","케스피온","KOSDAQ","전기·전자","700","7","1.01","13424429900"
"263700","케어랩스","KOSDAQ","일반서비스","2020","-40","-1.94","39216684000"
"214370","케어젠","KOSDAQ","제약","78900","4100","5.48","4238113500000"
"221980","케이디켐","KOSDAQ","화학","9990","80","0.81","40307652000"
"038530","케이바이오랩스","KOSDAQ","유통","929","2","0.22","21499725301"
"192250","케이사인","KOSDAQ","IT 서비스","8510","150","1.79","60141233750"
"431190","케이쓰리아이","KOSDAQ","IT 서비스","2610","15","0.58","19539613620"
"115500","케이씨에스","KOSDAQ","IT 서비스","12060","-290","-2.35","144720000000"
"089150","케이씨티","KOSDAQ","IT 서비스","2170","15","0.70","37215500000"
"025880","케이씨피드","KOSDAQ","음식료·담배","2550","-5","-0.20","42625437900"
"093320","케이아이엔엑스","KOSDAQ","IT 서비스","121500","-3900","-3.11","592920000000"
"093640","케이알엠","KOSDAQ","전기·전자","3235","-45","-1.37","105705067810"
"073010","케이에스피","KOSDAQ","기계·장비","3930","35","0.90","157951612500"
"105330","케이엔더블유","KOSDAQ","운송장비·부품","9000","-250","-2.70","144175680000"
"053080","케이엔솔","KOSDAQ","기계·장비","11570","-90","-0.77","150407766990"
"199430","케이엔알시스템","KOSDAQ","의료·정밀기기","16000","420","2.70","178304688000"
"432470","케이엔에스","KOSDAQ","기계·장비","9510","40","0.42","83417497560"
"272110","케이엔제이","KOSDAQ","전기·전자","36700","-350","-0.94","294531996500"
"039420","케이엘넷","KOSDAQ","통신","2700","-10","-0.37","61956883800"
"083550","케이엠","KOSDAQ","섬유·의류","2740","30","1.11","37143892100"
"032500","케이엠더블유","KOSDAQ","전기·전자","25750","-950","-3.56","1086436300750"
"225430","케이엠제약","KOSDAQ","화학","2045","40","2.00","11405803450"
"102370","케이옥션","KOSDAQ","유통","2895","5","0.17","78828562950"
"068100","케이웨더","KOSDAQ","기계·장비","2260","35","1.57","26956231360"
"106080","케이이엠텍","KOSDAQ","전기·전자","1650","0","0.00","9506998050"
"455180","케이지에이","KOSDAQ","기계·장비","1745","-1","-0.06","24357261420"
"036030","케이티알파","KOSDAQ","유통","4550","-20","-0.44","223037737650"
"064820","케이프","KOSDAQ","운송장비·부품","11190","80","0.72","345325805850"
"024880","케이피에프","KOSDAQ","금속","4510","40","0.89","90934020540"
"042040","케이피엠테크","KOSDAQ","유통","749","0","0.00","18507312138"
"054410","케이피티유","KOSDAQ","유통","2975","45","1.54","17036170900"
"288180","케이피항공산업","KOSDAQ","운송장비·부품","12010","-1560","-11.50","88793076620"
"258610","케일럼","KOSDAQ","금속","1153","33","2.95","42067277639"
"274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품","17700","-670","-3.65","243803463900"
"089010","켐트로닉스","KOSDAQ","화학","30650","500","1.66","514001327550"
"220260","켐트로스","KOSDAQ","화학","4690","-15","-0.32","150417937950"
"052400","코나아이","KOSDAQ","IT 서비스","48300","900","1.90","703406955300"
"402030","코난테크놀로지","KOSDAQ","IT 서비스","14590","-90","-0.61","182630149920"
"391710","코닉오토메이션","KOSDAQ","기계·장비","1644","-19","-1.14","70068052680"
"046070","코다코","KOSDAQ","운송장비·부품","10280","0","0.00","159196994920"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","3415","-70","-2.01","129232485830"
"080530","코디","KOSDAQ","화학","2440","0","0.00","27089307000"
"104540","코렌텍","KOSDAQ","의료·정밀기기","4155","-50","-1.19","53124749700"
"027050","코리아나","KOSDAQ","화학","1504","42","2.87","60160000000"
"190650","코리아에셋투자증권","KOSDAQ","금융","7660","30","0.39","48932080000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","6270","110","1.79","174563471280"
"036690","코맥스","KOSDAQ","전기·전자","2885","0","0.00","125692107675"
"049430","코메론","KOSDAQ","의료·정밀기기","19220","-130","-0.67","173902560000"
"183300","코미코","KOSDAQ","기계·장비","106900","-1400","-1.29","2196293639000"
"041960","코미팜","KOSDAQ","제약","8840","420","4.99","653156615800"
"089890","코세스","KOSDAQ","기계·장비","36900","-100","-0.27","611985097800"
"360350","코셈","KOSDAQ","의료·정밀기기","8450","-250","-2.87","48485846500"
"082660","코스나인","KOSDAQ","화학","480","0","0.00","47827617120"
"043710","코스리거글로벌","KOSDAQ","유통","3990","40","1.01","69076882980"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","6790","190","2.88","140064120000"
"241710","코스메카코리아","KOSDAQ","화학","70100","2300","3.39","748668000000"
"439960","코스모로보틱스","KOSDAQ","의료·정밀기기","26500","950","3.72","859941589000"
"355150","코스텍시스","KOSDAQ","전기·전자","33450","600","1.83","260821357500"
"166480","코아스템켐온","KOSDAQ","제약","2665","0","0.00","140899552040"
"045970","코아시아","KOSDAQ","전기·전자","3855","-80","-2.03","101443846980"
"196450","코아시아씨엠","KOSDAQ","의료·정밀기기","953","-9","-0.94","43189561646"
"384470","코어라인소프트","KOSDAQ","IT 서비스","3440","5","0.15","61736620480"
"102940","코오롱생명과학","KOSDAQ","제약","52100","1800","3.58","682020416300"
"950160","코오롱티슈진","KOSDAQ","제약","112900","7800","7.42","9584320912500"
"056360","코위버","KOSDAQ","전기·전자","7000","-70","-0.99","68577600000"
"282880","코윈테크","KOSDAQ","기계·장비","12580","-20","-0.16","147111551560"
"121850","코이즈","KOSDAQ","화학","1781","-53","-2.89","9006515219"
"448710","코츠테크놀로지","KOSDAQ","전기·전자","14260","110","0.78","75368263920"
"126730","코칩","KOSDAQ","전기·전자","22700","-550","-2.37","199081860200"
"015710","코콤","KOSDAQ","전기·전자","3020","10","0.33","52942110000"
"052330","코텍","KOSDAQ","전기·전자","11730","180","1.56","208343438970"
"322780","코퍼스코리아","KOSDAQ","오락·문화","2185","312","16.66","19610003550"
"200130","콜마비앤에이치","KOSDAQ","제약","9350","140","1.52","275035467300"
"294570","쿠콘","KOSDAQ","IT 서비스","22800","50","0.22","230091489600"
"464490","쿼드메디슨","KOSDAQ","제약","8070","200","2.54","92660651910"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","2845","-35","-1.22","57284157505"
"432720","퀄리타스반도체","KOSDAQ","전기·전자","14050","-340","-2.36","199335386600"
"365270","큐라클","KOSDAQ","일반서비스","14760","1220","9.01","325782601920"
"348080","큐라티스","KOSDAQ","일반서비스","397","-45","-10.18","45833563057"
"060280","큐렉소","KOSDAQ","유통","10790","20","0.19","445193134100"
"372320","큐로셀","KOSDAQ","일반서비스","34100","2850","9.12","519203803800"
"051780","큐로홀딩스","KOSDAQ","유통","3430","285","9.06","21731159450"
"115180","큐리언트","KOSDAQ","일반서비스","26800","600","2.29","1004690594000"
"494120","큐리오시스","KOSDAQ","의료·정밀기기","33300","3350","11.19","254075070600"
"445680","큐리옥스바이오시스템즈","KOSDAQ","의료·정밀기기","65700","3700","5.97","1130253853500"
"182360","큐브엔터","KOSDAQ","오락·문화","7110","310","4.56","110559426390"
"405100","큐알티","KOSDAQ","일반서비스","15530","160","1.04","190852844530"
"066310","큐에스아이","KOSDAQ","전기·전자","9750","100","1.04","90398304750"
"377460","큐에이드","KOSDAQ","일반서비스","4080","0","0.00","253187202960"
"016600","큐캐피탈","KOSDAQ","금융","3440","35","1.03","48027907440"
"355390","크라우드웍스","KOSDAQ","IT 서비스","2575","-125","-4.63","40876435800"
"096240","크레버스","KOSDAQ","일반서비스","9540","30","0.32","102442237200"
"040350","크레오에스지","KOSDAQ","IT 서비스","9000","990","12.36","175684788000"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","3250","10","0.31","76150620000"
"900250","크리스탈신소재","KOSDAQ","금융","519","0","0.00","74351942076"
"045520","크린앤사이언스","KOSDAQ","기계·장비","3075","-145","-4.50","19987500000"
"214150","클래시스","KOSDAQ","의료·정밀기기","46250","1650","3.70","3017149228750"
"466100","클로봇","KOSDAQ","IT 서비스","37100","300","0.82","944537766900"
"237880","클리오","KOSDAQ","화학","10650","10","0.09","192459909450"
"139670","키네마스터","KOSDAQ","IT 서비스","1642","29","1.80","23183086020"
"475430","키스트론","KOSDAQ","전기·전자","4590","15","0.33","81922824900"
"487720","키움제10호스팩","KOSDAQ","금융","2030","-5","-0.25","8586900000"
"489480","키움제11호스팩","KOSDAQ","금융","2040","5","0.25","13464000000"
"466690","키움히어로제1호스팩","KOSDAQ","금융","2010","-5","-0.25","10240950000"
"0131D0","키움히어로제2호스팩","KOSDAQ","금융","1977","-7","-0.35","12474870000"
"054780","키이스트","KOSDAQ","오락·문화","1650","39","2.42","32435358450"
"256940","킵스파마","KOSDAQ","제약","6370","260","4.26","127897796390"
"219130","타이거일렉","KOSDAQ","전기·전자","69500","2500","3.73","438843155000"
"336680","탑런토탈솔루션","KOSDAQ","전기·전자","3060","50","1.66","119785407480"
"360070","탑머티리얼","KOSDAQ","전기·전자","12610","100","0.80","103251222230"
"065130","탑엔지니어링","KOSDAQ","기계·장비","3300","-55","-1.64","52813200000"
"134580","탑코미디어","KOSDAQ","IT 서비스","1306","-16","-1.21","64378158594"
"023160","태광","KOSDAQ","금속","33900","2400","7.62","876899503800"
"323280","태성","KOSDAQ","기계·장비","50900","-300","-0.59","1554383182000"
"053620","태양","KOSDAQ","금속","6780","-10","-0.15","58308000000"
"044490","태웅","KOSDAQ","금속","40150","-1700","-4.06","803296347150"
"124560","태웅로직스","KOSDAQ","운송·창고","2140","10","0.47","82862535540"
"191420","테고사이언스","KOSDAQ","제약","7890","0","0.00","63978700260"
"950250","테라뷰","KOSDAQ","금융","3235","-30","-0.92","114899859785"
"073640","테라사이언스","KOSDAQ","금속","654","0","0.00","69571715580"
"066700","테라젠이텍스","KOSDAQ","제약","2410","25","1.05","89537226160"
"095610","테스","KOSDAQ","기계·장비","169400","200","0.12","3279584000000"
"064520","테크엘","KOSDAQ","전기·전자","1599","7","0.44","35739348138"
"089030","테크윙","KOSDAQ","기계·장비","62100","2200","3.67","2301031354500"
"054450","텔레칩스","KOSDAQ","전기·전자","13220","30","0.23","200206760260"
"200230","텔콘RF제약","KOSDAQ","제약","360","0","0.00","25748471880"
"393210","토마토시스템","KOSDAQ","IT 서비스","3030","-55","-1.78","47312068320"
"475960","토모큐브","KOSDAQ","의료·정밀기기","39950","1100","2.83","534661796300"
"215480","토박스코리아","KOSDAQ","유통","2160","50","2.37","19332000000"
"051360","토비스","KOSDAQ","전기·전자","17270","120","0.70","257631148610"
"045340","토탈소프트","KOSDAQ","IT 서비스","7230","-120","-1.63","61874629200"
"108230","톱텍","KOSDAQ","기계·장비","3485","-35","-0.99","132511008825"
"079970","투비소프트","KOSDAQ","IT 서비스","596","0","0.00","7646223464"
"199800","툴젠","KOSDAQ","일반서비스","49750","6850","15.97","447632042750"
"417790","트루엔","KOSDAQ","전기·전자","6470","-30","-0.46","67730489770"
"290090","트윔","KOSDAQ","IT 서비스","5420","300","5.86","40327878560"
"026150","특수건설","KOSDAQ","건설","4700","90","1.95","82467755700"
"464280","티디에스팜","KOSDAQ","제약","6990","-10","-0.14","38654700000"
"117730","티로보틱스","KOSDAQ","기계·장비","16940","20","0.12","382133248420"
"033830","티비씨","KOSDAQ","오락·문화","400","0","0.00","40000000000"
"057680","티사이언티픽","KOSDAQ","IT 서비스","2120","-5","-0.24","30209364000"
"204610","티쓰리","KOSDAQ","IT 서비스","2515","35","1.41","139635868300"
"125020","티씨머티리얼즈","KOSDAQ","전기·전자","6980","-200","-2.79","244569079000"
"064760","티씨케이","KOSDAQ","비금속","282000","7500","2.73","3152595312000"
"246710","티앤알바이오팹","KOSDAQ","제약","2245","50","2.28","107006811480"
"340570","티앤엘","KOSDAQ","제약","57500","1300","2.31","467360000000"
"043220","티에스넥스젠","KOSDAQ","기계·장비","1710","0","0.00","27227331360"
"277880","티에스아이","KOSDAQ","기계·장비","4050","20","0.50","80365008600"
"131290","티에스이","KOSDAQ","의료·정밀기기","252500","1500","0.60","2793010822500"
"425420","티에프이","KOSDAQ","전기·전자","52700","-1900","-3.48","650696438700"
"484810","티엑스알로보틱스","KOSDAQ","기계·장비","13610","-50","-0.37","210286953150"
"131100","티엔엔터테인먼트","KOSDAQ","오락·문화","883","-1","-0.11","28473857292"
"356860","티엘비","KOSDAQ","전기·전자","92000","-3700","-3.87","904601960000"
"321550","티움바이오","KOSDAQ","일반서비스","4655","195","4.37","139829101125"
"425040","티이엠씨","KOSDAQ","화학","17200","-200","-1.15","367644530400"
"241790","티이엠씨씨엔에스","KOSDAQ","기계·장비","6120","-60","-0.97","61216120080"
"022220","티케이지애강","KOSDAQ","화학","737","5","0.68","38172604723"
"104480","티케이케미칼","KOSDAQ","화학","1783","16","0.91","162066558822"
"081150","티플랙스","KOSDAQ","금속","2930","0","0.00","71106417860"
"130740","티피씨글로벌","KOSDAQ","운송장비·부품","2065","-65","-3.05","23286342135"
"084730","팅크웨어","KOSDAQ","전기·전자","7110","60","0.85","78988004640"
"440110","파두","KOSDAQ","전기·전자","106000","5100","5.05","5310263662000"
"290560","파라택시스이더리움","KOSDAQ","IT 서비스","1050","1","0.10","23480866500"
"288330","파라택시스코리아","KOSDAQ","일반서비스","416","0","0.00","44129674368"
"033540","파라텍","KOSDAQ","기계·장비","900","87","10.70","47021697900"
"388870","파로스아이바이오","KOSDAQ","일반서비스","7000","850","13.82","90621524000"
"043200","파루","KOSDAQ","전기·전자","732","2","0.27","30600758580"
"214450","파마리서치","KOSDAQ","제약","302000","7000","2.37","3137673696000"
"177830","파버나인","KOSDAQ","전기·전자","2595","0","0.00","29390951835"
"037070","파세코","KOSDAQ","전기·전자","6670","-110","-1.62","133400000000"
"150900","파수AI","KOSDAQ","IT 서비스","3765","145","4.01","44065266330"
"037030","파워넷","KOSDAQ","전기·전자","5630","-40","-0.71","143638144960"
"047310","파워로직스","KOSDAQ","전기·전자","4000","0","0.00","146443020000"
"368770","파이버프로","KOSDAQ","의료·정밀기기","15100","0","0.00","496098797500"
"170790","파이오링크","KOSDAQ","전기·전자","8700","0","0.00","55656814500"
"900100","파이온엑스","KOSDAQ","유통","389","0","0.00","20523835278"
"049120","파인디앤씨","KOSDAQ","전기·전자","2815","-205","-6.79","29843681345"
"038950","파인디지털","KOSDAQ","전기·전자","3015","0","0.00","30785456475"
"387570","파인메딕스","KOSDAQ","의료·정밀기기","6450","280","4.54","36287055000"
"441270","파인엠텍","KOSDAQ","전기·전자","7880","-120","-1.50","331307090360"
"106240","파인테크닉스","KOSDAQ","전기·전자","1273","7","0.55","30395853820"
"131760","파인텍","KOSDAQ","기계·장비","2440","30","1.24","21194611040"
"065690","파커스","KOSDAQ","화학","1111","9","0.82","15608806741"
"140860","파크시스템스","KOSDAQ","의료·정밀기기","254500","5000","2.00","1782128360500"
"091700","파트론","KOSDAQ","전기·전자","6570","-60","-0.90","328500000000"
"032800","판타지오","KOSDAQ","오락·문화","1929","22","1.15","24038275938"
"318010","팜스빌","KOSDAQ","음식료·담배","3560","30","0.85","28228443280"
"027710","팜스토리","KOSDAQ","음식료·담배","1104","-1","-0.09","123003926400"
"225590","패션플랫폼","KOSDAQ","섬유·의류","3910","-55","-1.39","20024580160"
"054300","팬스타엔터프라이즈","KOSDAQ","기계·장비","937","11","1.19","54225075465"
"068050","팬엔터테인먼트","KOSDAQ","오락·문화","1139","3","0.26","31543552564"
"222110","팬젠","KOSDAQ","제약","4815","140","2.99","65072360835"
"271830","팸텍","KOSDAQ","기계·장비","1609","-39","-2.37","47449735018"
"263750","펄어비스","KOSDAQ","IT 서비스","40250","100","0.25","2585976163750"
"251970","펌텍코리아","KOSDAQ","화학","37350","1350","3.75","463140000000"
"187660","페니트리움바이오","KOSDAQ","일반서비스","6650","-30","-0.45","368850582450"
"0015S0","페스카로","KOSDAQ","일반서비스","9910","40","0.41","97779294300"
"168360","펨트론","KOSDAQ","기계·장비","22150","650","3.02","485226184100"
"087010","펩트론","KOSDAQ","제약","239500","7000","3.01","5584505325000"
"064800","포니링크","KOSDAQ","유통","2650","70","2.71","67737866350"
"119500","포메탈","KOSDAQ","금속","3060","-5","-0.16","36252529920"
"389140","포바이포","KOSDAQ","오락·문화","6350","-70","-1.09","90612817250"
"105760","포스뱅크","KOSDAQ","기계·장비","4280","20","0.47","43559216360"
"009520","포스코엠텍","KOSDAQ","금속","15320","130","0.86","637966209960"
"189690","포시에스","KOSDAQ","IT 서비스","1757","17","0.98","48004699533"
"318020","포인트모바일","KOSDAQ","전기·전자","2525","25","1.00","31060711800"
"256630","포인트엔지니어링","KOSDAQ","금속","4590","-10","-0.22","53241310260"
"331380","포커스에이아이","KOSDAQ","전기·전자","1943","60","3.19","62975523127"
"208710","포톤","KOSDAQ","전기·전자","2485","-20","-0.80","32752628020"
"472850","폰드그룹","KOSDAQ","유통","4830","55","1.15","278071079160"
"039980","폴라리스AI","KOSDAQ","IT 서비스","6310","-40","-0.63","90745460340"
"041910","폴라리스AI파마","KOSDAQ","제약","5320","10","0.19","70667422000"
"234100","폴라리스세원","KOSDAQ","운송장비·부품","2995","0","0.00","43731899820"
"041020","폴라리스오피스","KOSDAQ","IT 서비스","3350","70","2.13","166440706550"
"114630","폴라리스우노","KOSDAQ","화학","1772","-6","-0.34","30540859456"
"487580","폴레드","KOSDAQ","전기·전자","3880","-455","-10.50","97709500680"
"290720","푸드나무","KOSDAQ","유통","3070","-170","-5.25","108861435570"
"005670","푸드웰","KOSDAQ","음식료·담배","6490","-20","-0.31","64900000000"
"094940","푸른로보틱스","KOSDAQ","전기·전자","7110","90","1.28","59449454460"
"007330","푸른저축은행","KOSDAQ","금융","10650","-20","-0.19","160631820000"
"093380","풍강","KOSDAQ","금속","2495","15","0.60","24648885935"
"023900","풍국주정","KOSDAQ","음식료·담배","7750","50","0.65","97650000000"
"371950","풍원정밀","KOSDAQ","전기·전자","7430","180","2.48","168382731640"
"298060","풍전약품","KOSDAQ","제약","2810","-5","-0.18","24842184350"
"370090","퓨런티어","KOSDAQ","의료·정밀기기","9140","-30","-0.33","78209426200"
"445180","퓨릿","KOSDAQ","화학","9470","30","0.32","162781610360"
"220100","퓨쳐켐","KOSDAQ","제약","12500","910","7.85","280342750000"
"035200","프럼파스트","KOSDAQ","화학","3010","10","0.33","29289075900"
"334970","프레스티지바이오로직스","KOSDAQ","제약","1927","19","1.00","149829331499"
"227100","프로브잇","KOSDAQ","부동산","612","0","0.00","14770119384"
"321260","프로이천","KOSDAQ","전기·전자","2720","180","7.09","76682468480"
"053610","프로텍","KOSDAQ","기계·장비","85100","-1700","-1.96","765900000000"
"468530","프로티나","KOSDAQ","일반서비스","38000","1800","4.97","419337904000"
"303360","프로티아","KOSDAQ","의료·정밀기기","4380","45","1.04","56413151700"
"377220","프롬바이오","KOSDAQ","음식료·담배","773","23","3.07","21883630000"
"335810","프리시젼바이오","KOSDAQ","의료·정밀기기","1687","-25","-1.46","37028816622"
"053160","프리엠스","KOSDAQ","전기·전자","9450","210","2.27","56700000000"
"405000","플라즈맵","KOSDAQ","의료·정밀기기","4155","-145","-3.37","15948734820"
"041590","플래스크","KOSDAQ","건설","2370","0","0.00","116064014460"
"367000","플래티어","KOSDAQ","IT 서비스","3020","50","1.68","25332385140"
"075130","플랜티넷","KOSDAQ","IT 서비스","2010","-5","-0.25","33410863200"
"237820","플레이디","KOSDAQ","일반서비스","3390","165","5.12","43484004600"
"023770","플레이위드","KOSDAQ","IT 서비스","2530","30","1.20","22634632350"
"019570","플루토스","KOSDAQ","금융","296","0","0.00","28253212432"
"300080","플리토","KOSDAQ","IT 서비스","8170","170","2.13","134849534670"
"033790","피노","KOSDAQ","전기·전자","8880","40","0.45","731106277440"
"032580","피델릭스","KOSDAQ","전기·전자","5340","330","6.59","176925221760"
"0117P0","피스피스스튜디오","KOSDAQ","유통","8550","-420","-4.68","121144189050"
"051380","피씨디렉트","KOSDAQ","유통","1705","29","1.73","26154822760"
"241820","피씨엘","KOSDAQ","제약","6040","0","0.00","16803871920"
"452450","피아이이","KOSDAQ","기계·장비","4710","-20","-0.42","169694235000"
"237750","피앤씨테크","KOSDAQ","전기·전자","4450","-150","-3.26","28909870000"
"460940","피앤에스로보틱스","KOSDAQ","의료·정밀기기","5700","90","1.60","76695096000"
"319660","피에스케이","KOSDAQ","기계·장비","162400","300","0.19","4704194353600"
"031980","피에스케이홀딩스","KOSDAQ","기계·장비","121600","-1600","-1.30","2621987232000"
"002230","피에스텍","KOSDAQ","의료·정밀기기","5710","110","1.96","106807377200"
"043370","피에이치에이","KOSDAQ","운송장비·부품","13060","-390","-2.90","274260000000"
"239890","피엔에이치테크","KOSDAQ","화학","4090","-10","-0.24","40637237950"
"347740","피엔케이피부임상연구센타","KOSDAQ","일반서비스","1918","2","0.10","57560284768"
"137400","피엔티","KOSDAQ","기계·장비","42800","-150","-0.35","1013963158400"
"257370","피엔티엠에스","KOSDAQ","기계·장비","2495","0","0.00","31199628195"
"147760","피엠티","KOSDAQ","의료·정밀기기","5430","-720","-11.71","58751872380"
"128660","피제이메탈","KOSDAQ","금속","2860","25","0.88","70937635340"
"006140","피제이전자","KOSDAQ","의료·정밀기기","5100","50","0.99","75811500000"
"376180","피코그램","KOSDAQ","기타제조","1850","23","1.26","34337920300"
"304840","피플바이오","KOSDAQ","제약","990","1","0.10","24077453400"
"087600","픽셀플러스","KOSDAQ","전기·전자","4610","-25","-0.54","37647832380"
"291810","핀텔","KOSDAQ","IT 서비스","1182","-39","-3.19","13437817584"
"378340","필에너지","KOSDAQ","기계·장비","13800","-130","-0.93","298685571600"
"161580","필옵틱스","KOSDAQ","기계·장비","43000","150","0.35","1008016621000"
"347770","핌스","KOSDAQ","전기·전자","1091","19","1.77","24937032822"
"163730","핑거","KOSDAQ","IT 서비스","15390","390","2.60","144767081520"
"417180","핑거스토리","KOSDAQ","IT 서비스","4865","25","0.52","17074807260"
"469880","하나30호스팩","KOSDAQ","금융","2102","-3","-0.14","15355110000"
"469900","하나31호스팩","KOSDAQ","금융","2070","-10","-0.48","11602350000"
"475240","하나32호스팩","KOSDAQ","금융","2085","0","0.00","6672000000"
"475250","하나33호스팩","KOSDAQ","금융","2075","0","0.00","7677500000"
"484130","하나34호스팩","KOSDAQ","금융","2040","-35","-1.69","9220800000"
"0041L0","하나35호스팩","KOSDAQ","금융","2010","-5","-0.25","12120300000"
"0101C0","하나36호스팩","KOSDAQ","금융","1999","-1","-0.05","15472260000"
"299030","하나기술","KOSDAQ","기계·장비","18310","-280","-1.51","146386802100"
"067310","하나마이크론","KOSDAQ","전기·전자","50700","600","1.20","3369736258200"
"166090","하나머티리얼즈","KOSDAQ","전기·전자","72000","1700","2.42","1423992528000"
"136480","하림","KOSDAQ","음식료·담배","2875","5","0.17","305352893250"
"003380","하림지주","KOSDAQ","금융","11090","-20","-0.18","1242142336890"
"450330","하스","KOSDAQ","제약","5560","70","1.28","45518847080"
"101670","하이드로리튬","KOSDAQ","금속","1399","1","0.07","79431284613"
"365590","하이딥","KOSDAQ","전기·전자","1351","-55","-3.91","41888814184"
"149980","하이로닉","KOSDAQ","의료·정밀기기","5370","90","1.70","113813729310"
"013030","하이록코리아","KOSDAQ","금속","36300","550","1.54","427183627200"
"126700","하이비젼시스템","KOSDAQ","의료·정밀기기","13710","1070","8.47","204856355520"
"160190","하이젠알앤엠","KOSDAQ","전기·전자","27300","-500","-1.80","843242400000"
"221840","하이즈항공","KOSDAQ","운송장비·부품","2120","-20","-0.93","39645189320"
"106190","하이텍팜","KOSDAQ","제약","14270","380","2.74","151735378710"
"065650","하이퍼코퍼레이션","KOSDAQ","유통","2255","25","1.12","24683200685"
"066130","하츠","KOSDAQ","전기·전자","3620","70","1.97","46336000000"
"004590","한국가구","KOSDAQ","유통","6010","-250","-3.99","90150000000"
"039340","한국경제TV","KOSDAQ","오락·문화","4775","40","0.84","105050000000"
"034950","한국기업평가","KOSDAQ","일반서비스","100700","200","0.20","457229759800"
"222980","한국맥널티","KOSDAQ","음식료·담배","1976","61","3.19","21798210408"
"256840","한국비엔씨","KOSDAQ","제약","2995","95","3.28","204842683570"
"219750","한국비티비","KOSDAQ","의료·정밀기기","571","0","0.00","37358751335"
"025550","한국선재","KOSDAQ","금속","2745","60","2.23","70035940980"
"017890","한국알콜","KOSDAQ","화학","12310","10","0.08","261876858860"
"080720","한국유니온제약","KOSDAQ","제약","2725","0","0.00","21562456300"
"041460","한국전자인증","KOSDAQ","IT 서비스","3495","55","1.60","66405000000"
"101680","한국정밀기계","KOSDAQ","기계·장비","2200","10","0.46","18488800000"
"039740","한국정보공학","KOSDAQ","유통","3740","-30","-0.80","29988804780"
"053300","한국정보인증","KOSDAQ","IT 서비스","5210","-130","-2.43","211479610160"
"025770","한국정보통신","KOSDAQ","통신","7820","20","0.26","292814199220"
"464440","한국제13호스팩","KOSDAQ","금융","2115","5","0.24","9136800000"
"479880","한국제15호스팩","KOSDAQ","금융","2050","0","0.00","14083500000"
